suj	bloc	prob	SPEECH
103	1	5	je pensais à ma carte exquise je ne savais pas si je devais aller demain avec mon amie à l'exquis ou plutôt aller au ici au campus vu que c'était moins cher
103	1	6	je pensais à demander à l'expérimentatrice s'il y aurait une autre étude un crédit au moins puis-je me disais que ce serait vraiment chouette d'avoir un crédit en plus comme ça je pourrais avoir mon 16 en psychosociale et puis j'ai pensé à ma note de janvier de Europe ou j'avais eu j'avais eu 7 du coup avec S'ONT ça donnait 9
103	1	7	alors je pensais au fait que je suis quasi sûre de pas passer état en juin et et que du coup je vais peut-être fêter mon anniversaire vu que c'était à la veille de état et je me demandais si c'était une bonne décision ou pas
103	2	1	me demande quelle va être la tâche suivante puis je fais un petit un blocage sur le coca, mais je me demandais si j'ai de l'argent pour m'acheter un coca
103	2	2	je pensais à absolument rien
103	2	3	je me requestionne si j'ai bien fait de pas passer état joué je sais pas
103	2	4	je pensais à des voyages d'anniversaire des trois ans et faire s'il y a quelque semaine il manger des falafels supposés sans gluten et j'étais c'était trop dommage parce que les falafels étaient beaucoup trop bons
103	2	5	alors c'était XXX sur une période plus longue déjà et je pensais à la chanson
103	2	6	je me disais que je savais comment ça allait se passer l'été et que je devrais être juste à la maison et qu'il n'y aurait pas Michael et que ce n'est pas facile parfois chez eu les situations familiales
103	2	7	j'étais je suis assez choquée de comment le cerveau divague rapidement je pensais à ça et genre joué quand une tâche quand une tâche devient trop répétitive pour le cerveau on commence à penser à autre chose
103	2	8	je pensais comment c'était beaucoup plus long quand le l'esprit ne partait pas ailleurs quand on pense à rien on se concentre sur la tâche pas ça paraît plus long
104	1	1	j'ai pensé à XXX à ne pas arrêter l'enregistrement parce que je dois gagner le 1 point donc je vais le faire
104	1	2	j'ai pensé à ce que j'ai dit juste avant
104	1	3	je me suis concentré sur le point rouge sur la tâche
104	1	4	je me demande si j'ai bien fait l'exercice donc la tâche l'expérience
104	1	5	je me suis concentré sur la tache
104	1	6	j'ai commencé à avoir faim donc je me suis demandé ce que je mangeais après
104	1	7	je me suis concentré sur la tâche
104	2	1	je me suis demandé ce qu'on va faire de mes réponses
104	2	2	je me suis concentré sur le point rouge
104	2	3	je me suis demandé combien de temps est passé
104	2	4	je me suis concentré sur la tache
104	2	5	je me suis demandé quelle heure il est
104	2	6	j'ai imaginé comment serait l'expérience si elle durait 12 heures
104	2	7	je me suis demandé qu'est ce qui va être prise dans l'expérience par exemple combien de fois on a mi le point rouge dans le rond blanc combien est ce qu'on a dit ce qu'on a répondu
104	2	8	j'ai planifié comment se déroulera ma journée et ce que je vais faire
105	1	1	au début j'étais concentré puis je ne sais pas pourquoi j'ai pensé aux raviolis de mon grand mère raviolis chinois
105	1	2	concentré sur l'exercice je pensais à rien
105	1	3	au début je pensais à ma fatigue parce que j'ai baillé et ensuite j'étais concentré et j'avais pensé à l'effet d'illusion d'optique quand la balle la boule rouge passe dans le cercle blanc
105	1	4	concentré juste un petit moment de bâillement donc concentré
105	1	5	au début concentré puis j'ai pensé à l'heure qu'il était et aussi au début de cette expérience
105	1	6	j'étais en train de réfléchir à la syntaxe de ma phrase que j'avais dit juste avant puis j'ai été distrait par parce que ma tête me grattait et puis j'ai été concentré dans l'exercice
105	1	7	au début concentré puis un petit moment de blanc du coup je pensais à rien et puis je pensais au le jour j'ai quitté mon kot
105	2	1	concentré voilà
105	2	2	concentré puis j'ai commencé à penser à la chienne que je vais adopter bientôt voila
105	2	3	j'ai réfléchissais à toutes les fois ou je suis ou je suis allé en urgence
105	2	4	je continuais la réflexion sur les urgences et puis-je me suis rémi dans l'exercice je me suis concentré
105	2	5	concentré puis je chantonnais une chanson dans ma tête puis j'ai arrêté
105	2	6	concentré puis j'ai réfléchi à ce que j'allais manger après si je devais aller en ville etc
105	2	7	concentré sur l'exercice puis j'ai eu un moment de blanc genre comment expliquer ça je voyais l'exercice, mais je pensais à rien
105	2	8	concentré puis j'ai pensé à ce que ma sœur avait choisi comme cadeau pour ma mère puis j'ai pensé à mon crash puis j'ai pensé à la nourriture
106	1	1	je n'ai pas encore eu le temps de me mettre à penser
106	1	2	je me suis focalisé sur la tâche et après j'ai sentie mon ventre gargouillé donc j'ai pensé à ce que j'allais me faire à manger pour ce midi
106	1	3	j'ai pensé à la manière à laquelle je finissais mes phrases à chaque fois et ça m'a fait sourire et j'ai toujours pensé à ce que j'allais manger ce midi parce que mon ventre gargouille toujours
106	1	4	je pensais également à la douche que j'avais hâte de prendre en rentrant chez moi
106	1	5	je pensais aux bouffées de chaleurs que j'ai de temps en temps et qui me font rougir partout du visage
106	1	6	ayant toujours faim le point rouge m'a semblé une tomate cerise donc j'ai commencé à avoir encore plus faim donc j'ai pense à la mozzarella en pensant a la mozzarella j'ai pense à l'Italie en pensant à l'Italie j'ai pensé à la pizza et que j'aurais bien envie de me faire une grosse pizza et après j'ai bifurqué sur Venise et j'ai pensé aux gondoles de Venise
106	1	7	je me focalisais de plusse plus sur la tâche et j'ai eu l'impression de faire de plus en plus d'erreur et que mon cerveau était automatisé à appuyer sur la barre espace sans que je prenne attention à ce que je faisais
106	2	1	je me posais la question de savoir si des gens posaient des questions par rapport à ce que je suis en train de faire
106	2	2	je pense à rien cette fois si je me suis focalisé sur la tâche
106	2	3	je pensais au master de psychologie et ce que je pourrais peut-être prendre plus tard
106	2	4	trop personnel
106	2	5	j'ai commencé à chanter la musique sous le soleil donc j'ai pensé à la série de là j'ai pensé à St Tropes puis j'ai pensé à des magnifiques vacances que je pourrais passer à St Tropes et que j'étais riche j'adorais passer mes vacances à St Tropes
106	2	6	j'étais en train de penser au football à les champions péage et à l'Europe péage et de savoir à quelle date allaient avoir lieu ces deux finales
106	2	7	je pense à une amie à moi puis j'ai pensé à mes points de crédit au nombre de point que je devais avoir pour passer et l'espoir que j'avais d'avoir tous ces points
106	2	8	je me demandais si le pc enregistrait vraiment les données du point rouge quand il atterrissait dans le cercle ou pas ou si c'était simplement un moyen de me faire penser à d'autres choses
107	1	1	en fait les cheminements de pensée je trouve ça passionnant et en fait moi je me perds tout le temps dans mes pensées quand j'arrive, c'est vraiment cool quoi, mais quand je me dis qu'il faut que je me rappelle de ma pensa ma pensée, c'est qu'il faut que je me rappelle de ma pensa du coup je n'ai pas de pensée
107	1	2	j'étais en train de me dire que en fait j'ai enlevé le casque pour quand je parle le truc, c'est que du coup quand j'ai du coup le remettre il s'est passé une fois sans que j'aie appuyé sur la barre d'espace et c'est un crime, c'est impardonnable comment je peux vivre ma vie comme ça je sais pas je n'ai pas envi d'être entendu à côté
107	1	3	j'ai commencé à suivre le point avec mes yeux et puis après je ne sais pas en fait je me suis dit qu'il fallait que je pense à quelque chose donc j'ai pensé à ce que j'avais dit sur l'humoriste Blanche Jardin comme quoi elle disait que c'était un humour très noir qu'en femme temps elle dit que l'humour aujourd'hui c'est plus une médecine d'urgence que XXX parce que médecine d'urgence XXX je trouvais ça très triste je me disais tient, c'est marrant si elle disait que mon cheminement de pensée c'était tient, c'est marrant parce que les gens qui crevé dehors, c'est les gilets jaunes, mais ça a aucun sens
107	1	4	j'ai la chanson Côme a live de Meeting XXX, c'est une comédie musicale, c'est ma sœur qui l'a mise dans ma tête elle a 10 ans elle adore ça et le truc, c'est que dès que je me réveille le matin je l'ai dans la tête et je connais même pas les paroles du coup je chante n'importe quoi dans me tête c'est des fausses paroles, c'est des espèces de boucles musicales qui finissent pas et qui durent 6 secondes
107	1	5	je me disais que peut être l'expérience c'était de x2 de mettre une porte fine entre moi et toi comme ça j'ai l'impression que je suis observé, c'est ça en fait être observé et si les gens disent des choses intimes des inconnus alors qu'ils sont observé, mais en fait, c'est pas ça ce n'est pas ça parce que c'est trop beau, c'est trop grand, c'est trop narratif, c'est trop parfait sauf que la vie, c'est pas ça ce n'est pas parfait et c'est une expérience qui doit surement être ce qu'elle est avec ses défauts ça me rappelle sur ce que j'avais lu sur les manipulateurs, c'est des choses qui sont avec des personnes très intelligentes, c'est des gens qui voient beaucoup de choses tout le temps en essayant de les interpréter tout le temps pourquoi elle est et en fait, c'est juste des gamins ces mecs ils n'ont pas quitté les cours de l'école et et ça m'énerve je le vis très mal j'écoute des XXX toute la journée et je ne suis pas bien je suis mal et j'ai raté mes examens peut être à cause de ce que je ne travaillais pas assez je suis curieux partout, mais je ne travaillais pas sur ça quoi quand je vois le nombre de livres que je n'ai pas lu enfin les livres que je dois lire enfin je suis tellement déconnecté j'ai 20 ans je suis un peu déconnecté ça fait un an déjà j'ai appris cette année ça passe trop vite
107	1	6	ah merde que je disais a merde, mais en plus je l'avais sauvegardé il y a deux secondes dans ma tête fait chier en fait j'ai regardé la lumière du chargeur tout près de moi et puis je voyais les cellules de mes yeux qui passaient et je me disais que par rapport aux yeux qu'en fait ça me rappelais l'épisode d'hier de Game of Thrones et a un moment donné la montagne alors attention je spoile si je spoile l'épisode 4 de la saison non l'épisode 5 de la saison attention du coup il ne faut pas écouter et c'est la montagne et son frère Allemagne qui sont en train de se battre il y a la montagne qui est en train d'fait exploser les yeux de son frère et je pense à la lumière par rapport aux yeux de Allemagne qui sont explosés dans le dernier épisode de Game of Thrones ah oui non je voulais dire ça en fait je ne veux pas être banal et trop original donc en fait si je veux en fait je veux dire de la merde ici, mais qui soit originale pas comme les autres je ne veux pas être comme les autres c'est con hein on dirait un gamin qui dit ça
107	1	7	mais honnêtement si j'étais a ta place ça serait trop drôle d'écouter des trucs du genre comme ça moi, ce que je ferais, c'est que j'en enregistrerais quelques-uns pour moi quand même et j'en enverrais à mes amis sur Messenger c'est un truc marrant quand même compilation des trucs bizarres je suis comme toi se lever le matin et écouter ça c'est marrant quand même c'est bien divertissant
107	2	1	ah merde, mais je n'ai pas mi les consignes j'ai appuyé trop vite sur la barre espace je n'ai pas vu bon je sais a ps comment je vais être exploitable parce que je ne veux pas être perte mais bon ça m'amuse quand même de mettre le bazar de sa botter je pourrais faire une chaine YouTube Assur je pourrais dire XXX bon aller va y courage on m'a dit qu'il ne restait pas très longtemps aller courage il nous reste plus très longtemps toi et moi
107	2	2	en fait c'était comme l'exercice d'avant il fallait juste dire ce qu'on pense depuis le début mais en fait la suis en train de constater pour que j'arrive à avoir UE séquence un cheminement de pensée faut que vraiment je ne pense pas au fait que je pense et ensuite j'arrive à choper des trucs, mais si je pense au fait que je pense, je ne pense pas et je n'arrive rien à dire du coup merci à vous j'en apprends plus sur moi femme parce qu'elles ne sont pas exploitables ah oui je me craque les doigts tu veux entendre hein, c'est dégueulasse ou c'est marrant généralement moi quand je l'entends je n'aime pas, mais quand je le fais j'aime bien
